osm_id;ort;plz;bundesland;eintrag
1244000;Rümmelsheim;55452;Rheinland-Pfalz;Weltklasse
1130278;Rümmingen;79595;Baden-Württemberg;Weltklasse
548509;Rumohr;24254;Schleswig-Holstein;Weltklasse
532321;Rümpel;23843;Schleswig-Holstein;Weltklasse
961934;Runding;93486;Bayern;Weltklasse
324308;Runkel;65594;Hessen;Weltklasse
453849;Ruppach-Goldhausen;56412;Rheinland-Pfalz;Weltklasse
1249971;Ruppertsberg;67152;Rheinland-Pfalz;Weltklasse
1253990;Ruppertsecken;67808;Rheinland-Pfalz;Weltklasse
540471;Ruppertshofen;56357;Rheinland-Pfalz;Weltklasse
915422;Ruppertshofen;73577;Baden-Württemberg;Weltklasse
1251158;Ruppertsweiler;66957;Rheinland-Pfalz;Weltklasse
173116;Ruppichteroth;53809;Nordrhein-Westfalen;Weltklasse
1245061;Ruschberg;55776;Rheinland-Pfalz;Weltklasse
444699;Rüscheid;56584;Rheinland-Pfalz;Weltklasse
444912;Rüsselsheim am Main;65428;Hessen;Weltklasse
1254394;Rüssingen;67308;Rheinland-Pfalz;Weltklasse
453000;Rust;77977;Baden-Württemberg;Weltklasse
2395972;Rustenfelde;37318;Thüringen;Weltklasse
722154;Rutesheim;71277;Baden-Württemberg;Weltklasse
153398;Rüthen;59602;Nordrhein-Westfalen;Weltklasse
1302368;Rüthnick;16835;Brandenburg;Weltklasse
1246576;Ruthweiler;66869;Rheinland-Pfalz;Weltklasse
1481617;Rüting;23936;Mecklenburg-Vorpommern;Weltklasse
1246619;Rutsweiler am Glan;66887;Rheinland-Pfalz;Weltklasse
1246668;Rutsweiler an der Lauter;67752;Rheinland-Pfalz;Weltklasse
2778405;Ruttersdorf-Lotschen;07646;Thüringen;Weltklasse
374286;Saal;18317;Mecklenburg-Vorpommern;Weltklasse
956675;Saal a.d.Donau;93342;Bayern;Weltklasse
387519;Saal a.d.Saale;97633;Bayern;Weltklasse
2179213;Saalburg-Ebersdorf;07929;Thüringen;Weltklasse
941756;Saaldorf-Surheim;83416;Bayern;Weltklasse
2856465;Saaleplatte;99510;Thüringen;Weltklasse
1273356;Saalfelder Höhe;07422;Thüringen;Weltklasse
1273359;Saalfeld/Saale;07318;Thüringen;Weltklasse
1250997;Saalstadt;66919;Rheinland-Pfalz;Weltklasse
2804575;Saara;07589;Thüringen;Weltklasse
1187159;Saarbrücken;66111;Saarland;Weltklasse
1187159;Saarbrücken;66113;Saarland;Weltklasse
1187159;Saarbrücken;66115;Saarland;Weltklasse
1187159;Saarbrücken;66117;Saarland;Weltklasse
1187159;Saarbrücken;66119;Saarland;Weltklasse
1187159;Saarbrücken;66121;Saarland;Weltklasse
1187159;Saarbrücken;66123;Saarland;Weltklasse
1187159;Saarbrücken;66125;Saarland;Weltklasse
1187159;Saarbrücken;66126;Saarland;Weltklasse
1187159;Saarbrücken;66127;Saarland;Weltklasse
1187159;Saarbrücken;66128;Saarland;Weltklasse
1187159;Saarbrücken;66129;Saarland;Weltklasse
1187159;Saarbrücken;66130;Saarland;Weltklasse
1187159;Saarbrücken;66131;Saarland;Weltklasse
1187159;Saarbrücken;66132;Saarland;Weltklasse
1187159;Saarbrücken;66133;Saarland;Weltklasse
1256034;Saarburg;54439;Rheinland-Pfalz;Weltklasse
1184570;Saarlouis;66740;Saarland;Weltklasse
1184566;Saarwellingen;66793;Saarland;Weltklasse
534385;Sachsen bei Ansbach;91623;Bayern;Weltklasse
1263900;Sachsenbrunn;98678;Thüringen;Weltklasse
1182472;Sachsenhagen;31553;Niedersachsen;Weltklasse
2856466;Sachsenhausen;99439;Thüringen;Weltklasse
405823;Sachsenheim;74343;Baden-Württemberg;Weltklasse
935179;Sachsenkam;83679;Bayern;Weltklasse
155713;Saerbeck;48369;Nordrhein-Westfalen;Weltklasse
194600;Saffig;56648;Rheinland-Pfalz;Weltklasse
1437949;Sagard;18551;Mecklenburg-Vorpommern;Weltklasse
1467513;Sahms;21493;Schleswig-Holstein;Weltklasse
379882;Sailauf;63877;Bayern;Weltklasse
2792103;Salach;73084;Baden-Württemberg;Weltklasse
959657;Salching;94330;Bayern;Weltklasse
958970;Saldenburg;94163;Bayern;Weltklasse
1476157;Salem;23883;Schleswig-Holstein;Weltklasse
1476157;Salem;23911;Schleswig-Holstein;Weltklasse
2806603;Salem;88682;Baden-Württemberg;Weltklasse
957725;Salgen;87775;Bayern;Weltklasse
1322950;Sallgast;03238;Brandenburg;Weltklasse
1074564;Salm;54570;Rheinland-Pfalz;Weltklasse
1259143;Salmtal;54528;Rheinland-Pfalz;Weltklasse
387325;Salz;97616;Bayern;Weltklasse
534488;Salz;56414;Rheinland-Pfalz;Weltklasse
2406726;Salzatal;06198;Sachsen-Anhalt;Weltklasse
1250150;Salzbergen;48499;Niedersachsen;Weltklasse
533262;Salzburg;56479;Rheinland-Pfalz;Weltklasse
62659;Salzgitter;38226;Niedersachsen;Weltklasse
62659;Salzgitter;38228;Niedersachsen;Weltklasse
62659;Salzgitter;38229;Niedersachsen;Weltklasse
62659;Salzgitter;38239;Niedersachsen;Weltklasse
62659;Salzgitter;38259;Niedersachsen;Weltklasse
335206;Salzhausen;21376;Niedersachsen;Weltklasse
1186469;Salzhemmendorf;31020;Niedersachsen;Weltklasse
148081;Salzkotten;33154;Nordrhein-Westfalen;Weltklasse
1285595;Salzwedel;29410;Sachsen-Anhalt;Weltklasse
958102;Salzweg;94121;Bayern;Weltklasse
2186939;Samerberg;83122;Bayern;Weltklasse
2012780;Samern;48465;Niedersachsen;Weltklasse
1438068;Samtens;18573;Mecklenburg-Vorpommern;Weltklasse
387771;Sand a.Main;97522;Bayern;Weltklasse
1284759;Sandau (Elbe);39524;Sachsen-Anhalt;Weltklasse
387470;Sandberg;97657;Bayern;Weltklasse
1023212;Sandbostel;27446;Niedersachsen;Weltklasse
1187754;Sande;26452;Niedersachsen;Weltklasse
1329612;Sandersdorf-Brehna;06792;Sachsen-Anhalt;Weltklasse
1329612;Sandersdorf-Brehna;06794;Sachsen-Anhalt;Weltklasse
1329612;Sandersdorf-Brehna;06796;Sachsen-Anhalt;Weltklasse
1329612;Sandersdorf-Brehna;06809;Sachsen-Anhalt;Weltklasse
1464774;Sandesneben;23898;Schleswig-Holstein;Weltklasse
453405;Sandhausen;69207;Baden-Württemberg;Weltklasse
2399162;Sangerhausen;06526;Sachsen-Anhalt;Weltklasse
393356;Sanitz;18190;Mecklenburg-Vorpommern;Weltklasse
1253980;Sankt Alban;67813;Rheinland-Pfalz;Weltklasse
1253980;Sankt Alban;67822;Rheinland-Pfalz;Weltklasse
1269721;Sankt Aldegund;56858;Rheinland-Pfalz;Weltklasse
949910;Sankt Annen;25776;Schleswig-Holstein;Weltklasse
158642;Sankt Augustin;53757;Nordrhein-Westfalen;Weltklasse
1270376;Sankt Bernhard;98660;Thüringen;Weltklasse
959665;Sankt Englmar;94379;Bayern;Weltklasse
1242296;Sankt Georgen im Schwarzwald;78112;Baden-Württemberg;Weltklasse
1190015;Sankt Goar;56329;Rheinland-Pfalz;Weltklasse
539918;Sankt Goarshausen;56346;Rheinland-Pfalz;Weltklasse
1184823;Sankt Ingbert;66386;Saarland;Weltklasse
548055;Sankt Johann;56727;Rheinland-Pfalz;Weltklasse
1245781;Sankt Johann;55578;Rheinland-Pfalz;Weltklasse
1246778;Sankt Julian;66887;Rheinland-Pfalz;Weltklasse
443575;Sankt Katharinen;53562;Rheinland-Pfalz;Weltklasse
1244234;Sankt Katharinen;55595;Rheinland-Pfalz;Weltklasse
448011;Sankt Margarethen;25572;Schleswig-Holstein;Weltklasse
1252415;Sankt Martin;67487;Rheinland-Pfalz;Weltklasse
938081;Sankt Michaelisdonn;25693;Schleswig-Holstein;Weltklasse
958979;Sankt Oswald-Riedlhütte;94566;Bayern;Weltklasse
958979;Sankt Oswald-Riedlhütte;94568;Bayern;Weltklasse
1950429;Sankt Peter;79271;Baden-Württemberg;Weltklasse
1395345;Sankt Peter-Ording;25826;Schleswig-Holstein;Weltklasse
548980;Sankt Sebastian;56220;Rheinland-Pfalz;Weltklasse
1140561;Sankt Thomas;54655;Rheinland-Pfalz;Weltklasse
1184603;Sankt Wendel;66606;Saarland;Weltklasse
934757;Sankt Wolfgang;84427;Bayern;Weltklasse
1241624;Sargenroth;55471;Rheinland-Pfalz;Weltklasse
450069;Sarlhusen;24616;Schleswig-Holstein;Weltklasse
1085813;Sarmersbach;54552;Rheinland-Pfalz;Weltklasse
1971866;Sarmstorf;18276;Mecklenburg-Vorpommern;Weltklasse
1432535;Sarnow;17392;Mecklenburg-Vorpommern;Weltklasse
1427218;Sarow;17111;Mecklenburg-Vorpommern;Weltklasse
90874;Sarstedt;31157;Niedersachsen;Weltklasse
422932;Sarzbüttel;25785;Schleswig-Holstein;Weltklasse
452973;Sasbach;77880;Baden-Württemberg;Weltklasse
1124272;Sasbach am Kaiserstuhl;79361;Baden-Württemberg;Weltklasse
452975;Sasbachwalden;77887;Baden-Württemberg;Weltklasse
1075136;Sassen;56767;Rheinland-Pfalz;Weltklasse
152284;Sassenberg;48336;Nordrhein-Westfalen;Weltklasse
1392805;Sassenburg;38524;Niedersachsen;Weltklasse
1427502;Sassen-Trantow;17121;Mecklenburg-Vorpommern;Weltklasse
1437541;Sassnitz;18546;Mecklenburg-Vorpommern;Weltklasse
1109692;Saterland;26683;Niedersachsen;Weltklasse
394334;Satow;18239;Mecklenburg-Vorpommern;Weltklasse
390786;Satteldorf;74589;Baden-Württemberg;Weltklasse
446430;Sauensiek;21644;Niedersachsen;Weltklasse
929730;Sauerlach;82054;Bayern;Weltklasse
539917;Sauerthal;65391;Rheinland-Pfalz;Weltklasse
2805754;Sauldorf;88605;Baden-Württemberg;Weltklasse
937797;Saulgrub;82442;Bayern;Weltklasse
1248412;Saulheim;55291;Rheinland-Pfalz;Weltklasse
1149241;Saustrup;24392;Schleswig-Holstein;Weltklasse
1432363;Sauzin;17440;Mecklenburg-Vorpommern;Weltklasse
1085806;Saxler;54558;Rheinland-Pfalz;Weltklasse
416546;Sayda;09619;Sachsen;Weltklasse
452388;Schaafheim;64850;Hessen;Weltklasse
1149334;Schaalby;24882;Schleswig-Holstein;Weltklasse
548565;Schacht-Audorf;24790;Schleswig-Holstein;Weltklasse
548565;Schacht-Audorf;24794;Schleswig-Holstein;Weltklasse
2395976;Schachtebich;37318;Thüringen;Weltklasse
422877;Schackendorf;23795;Schleswig-Holstein;Weltklasse
1156027;Schafflund;24980;Schleswig-Holstein;Weltklasse
422974;Schafstedt;25725;Schleswig-Holstein;Weltklasse
929704;Schäftlarn;82067;Bayern;Weltklasse
929704;Schäftlarn;82069;Bayern;Weltklasse
1273181;Schalkau;96528;Thüringen;Weltklasse
1050569;Schalkenbach;53426;Rheinland-Pfalz;Weltklasse
1085808;Schalkenmehren;54552;Rheinland-Pfalz;Weltklasse
192234;Schalkham;84175;Bayern;Weltklasse
964294;Schalkholz;25782;Schleswig-Holstein;Weltklasse
1814898;Schalksmühle;58579;Nordrhein-Westfalen;Weltklasse
1130280;Schallbach;79597;Baden-Württemberg;Weltklasse
1186700;Schallodenbach;67701;Rheinland-Pfalz;Weltklasse
1946216;Schallstadt;79227;Baden-Württemberg;Weltklasse
1163499;Schankweiler;54668;Rheinland-Pfalz;Weltklasse
2006848;Schapen;48480;Niedersachsen;Weltklasse
1438074;Schaprode;18569;Mecklenburg-Vorpommern;Weltklasse
382443;Scharbeutz;23629;Schleswig-Holstein;Weltklasse
382443;Scharbeutz;23683;Schleswig-Holstein;Weltklasse
382443;Scharbeutz;23684;Schleswig-Holstein;Weltklasse
1152693;Scharfbillig;54636;Rheinland-Pfalz;Weltklasse
1978259;Scharnebeck;21379;Niedersachsen;Weltklasse
382429;Schashagen;23730;Schleswig-Holstein;Weltklasse
533415;Schauenburg;34270;Hessen;Weltklasse
1021711;Schauenstein;95197;Bayern;Weltklasse
1250991;Schauerberg;66919;Rheinland-Pfalz;Weltklasse
959804;Schaufling;94571;Bayern;Weltklasse
1245104;Schauren;55758;Rheinland-Pfalz;Weltklasse
1269726;Schauren;56865;Rheinland-Pfalz;Weltklasse
2186940;Schechen;83135;Bayern;Weltklasse
915451;Schechingen;73579;Baden-Württemberg;Weltklasse
1399081;Scheden;37127;Niedersachsen;Weltklasse
2805405;Scheer;72516;Baden-Württemberg;Weltklasse
357189;Scheeßel;27383;Niedersachsen;Weltklasse
403734;Schefflenz;74850;Baden-Württemberg;Weltklasse
1149233;Scheggerott;24392;Schleswig-Holstein;Weltklasse
536626;Scheibenberg;09481;Sachsen;Weltklasse
1250482;Scheibenhardt;76779;Rheinland-Pfalz;Weltklasse
1075998;Scheid;54611;Rheinland-Pfalz;Weltklasse
959436;Scheidegg;88175;Bayern;Weltklasse
2778406;Scheiditz;07646;Thüringen;Weltklasse
537204;Scheidt;56379;Rheinland-Pfalz;Weltklasse
356989;Scheinfeld;91443;Bayern;Weltklasse
1171883;Scheitenkorb;54673;Rheinland-Pfalz;Weltklasse
2790242;Schelklingen;89601;Baden-Württemberg;Weltklasse
1182651;Schellerten;31174;Niedersachsen;Weltklasse
310388;Schellhorn;24211;Schleswig-Holstein;Weltklasse
1246577;Schellweiler;66869;Rheinland-Pfalz;Weltklasse
2801350;Schemmerhofen;88433;Baden-Württemberg;Weltklasse
443485;Schenefeld;22869;Schleswig-Holstein;Weltklasse
448772;Schenefeld;25560;Schleswig-Holstein;Weltklasse
533593;Schenkelberg;56244;Rheinland-Pfalz;Weltklasse
1334083;Schenkenberg;17291;Brandenburg;Weltklasse
1351323;Schenkendöbern;03172;Brandenburg;Weltklasse
943739;Schenkenzell;77773;Baden-Württemberg;Weltklasse
275086;Schenklengsfeld;36277;Hessen;Weltklasse
58586;Schermbeck;46514;Nordrhein-Westfalen;Weltklasse
943541;Schernfeld;85132;Bayern;Weltklasse
935176;Scherstetten;86872;Bayern;Weltklasse
1077566;Scheßlitz;96110;Bayern;Weltklasse
422314;Scheuerfeld;57584;Rheinland-Pfalz;Weltklasse
1171856;Scheuern;54673;Rheinland-Pfalz;Weltklasse
933797;Scheuring;86937;Bayern;Weltklasse
396553;Scheyern;85298;Bayern;Weltklasse
142697;Schieder-Schwalenberg;32816;Nordrhein-Westfalen;Weltklasse
442931;Schieren;23795;Schleswig-Holstein;Weltklasse
548508;Schierensee;24241;Schleswig-Holstein;Weltklasse
966623;Schierling;84069;Bayern;Weltklasse
1253870;Schiersfeld;67808;Rheinland-Pfalz;Weltklasse
1253870;Schiersfeld;67823;Rheinland-Pfalz;Weltklasse
538930;Schiesheim;65623;Rheinland-Pfalz;Weltklasse
2083536;Schiffdorf;27619;Niedersachsen;Weltklasse
418400;Schifferstadt;67105;Rheinland-Pfalz;Weltklasse
1187147;Schiffweiler;66578;Saarland;Weltklasse
1322954;Schilda;03253;Brandenburg;Weltklasse
1444902;Schildetal;19209;Mecklenburg-Vorpommern;Weltklasse
1256081;Schillingen;54429;Rheinland-Pfalz;Weltklasse
534092;Schillingsfürst;91583;Bayern;Weltklasse
2410103;Schillingstedt;99625;Thüringen;Weltklasse
310414;Schillsdorf;24637;Schleswig-Holstein;Weltklasse
943748;Schiltach;77761;Baden-Württemberg;Weltklasse
161915;Schiltberg;86576;Bayern;Weltklasse
2515178;Schimberg;37308;Thüringen;Weltklasse
1251112;Schindhard;66996;Rheinland-Pfalz;Weltklasse
548493;Schinkel;24214;Schleswig-Holstein;Weltklasse
1464769;Schiphorst;23847;Schleswig-Holstein;Weltklasse
1314219;Schipkau;01968;Brandenburg;Weltklasse
1314219;Schipkau;01993;Brandenburg;Weltklasse
1314219;Schipkau;01994;Brandenburg;Weltklasse
1314219;Schipkau;01998;Brandenburg;Weltklasse
1605086;Schirgiswalde-Kirschau;02681;Sachsen;Weltklasse
1059449;Schirmitz;92718;Bayern;Weltklasse
1022870;Schirnding;95706;Bayern;Weltklasse
444738;Schkeuditz;04435;Sachsen;Weltklasse
2778407;Schkölen;07619;Thüringen;Weltklasse
2406261;Schkopau;06258;Sachsen-Anhalt;Weltklasse
3300397;Schladen-Werla;38315;Niedersachsen;Weltklasse
1258880;Schladt;54534;Rheinland-Pfalz;Weltklasse
1444880;Schlagsdorf;19217;Mecklenburg-Vorpommern;Weltklasse
2796468;Schlaitdorf;72667;Baden-Württemberg;Weltklasse
1059444;Schlammersdorf;95519;Bayern;Weltklasse
142753;Schlangen;33189;Nordrhein-Westfalen;Weltklasse
403139;Schlangenbad;65388;Hessen;Weltklasse
2792117;Schlat;73114;Baden-Württemberg;Weltklasse
1384801;Schlaubetal;15890;Brandenburg;Weltklasse
941706;Schleching;83259;Bayern;Weltklasse
1270323;Schlechtsart;98663;Thüringen;Weltklasse
2179214;Schlegel;07366;Thüringen;Weltklasse
935260;Schlehdorf;82439;Bayern;Weltklasse
935260;Schlehdorf;82444;Bayern;Weltklasse
1255916;Schleich;54340;Rheinland-Pfalz;Weltklasse
1152670;Schleid;54636;Rheinland-Pfalz;Weltklasse
2898843;Schleid;36419;Thüringen;Weltklasse
158147;Schleiden;53937;Nordrhein-Westfalen;Weltklasse
1310638;Schleife;02959;Sachsen;Weltklasse
2778408;Schleifreisen;07629;Thüringen;Weltklasse
2179215;Schleiz;07907;Thüringen;Weltklasse
374281;Schlemmin;18320;Mecklenburg-Vorpommern;Weltklasse
1389278;Schlepzig;15910;Brandenburg;Weltklasse
167439;Schlesen;24256;Schleswig-Holstein;Weltklasse
904512;Schleswig;24837;Schleswig-Holstein;Weltklasse
536629;Schlettau;09487;Sachsen;Weltklasse
1263897;Schleusegrund;98666;Thüringen;Weltklasse
1263897;Schleusegrund;98667;Thüringen;Weltklasse
1266330;Schleusingen;98553;Thüringen;Weltklasse
949911;Schlichting;25779;Schleswig-Holstein;Weltklasse
1303815;Schlieben;04936;Brandenburg;Weltklasse
233450;Schliengen;79418;Baden-Württemberg;Weltklasse
2808302;Schlier;88281;Baden-Württemberg;Weltklasse
2792757;Schlierbach;73278;Baden-Württemberg;Weltklasse
1245190;Schlierschied;55483;Rheinland-Pfalz;Weltklasse
935959;Schliersee;83727;Bayern;Weltklasse
418329;Schlitz;36110;Hessen;Weltklasse
2778409;Schlöben;07646;Thüringen;Weltklasse
2000633;Schloen-Dratow;17192;Mecklenburg-Vorpommern;Weltklasse
2000633;Schloen-Dratow;17219;Mecklenburg-Vorpommern;Weltklasse
1244210;Schloßböckelheim;55596;Rheinland-Pfalz;Weltklasse
138170;Schloß Holte-Stukenbrock;33758;Nordrhein-Westfalen;Weltklasse
2411292;Schloßvippach;99195;Thüringen;Weltklasse
450217;Schlotfeld;25551;Schleswig-Holstein;Weltklasse
2902826;Schlotheim;99994;Thüringen;Weltklasse
317469;Schluchsee;79859;Baden-Württemberg;Weltklasse
535941;Schlüchtern;36381;Hessen;Weltklasse
1077560;Schlüsselfeld;96132;Bayern;Weltklasse
1186693;Schmalenberg;67718;Rheinland-Pfalz;Weltklasse
405627;Schmalensee;24638;Schleswig-Holstein;Weltklasse
423180;Schmalfeld;24640;Schleswig-Holstein;Weltklasse
2849661;Schmalkalden;98574;Thüringen;Weltklasse
157418;Schmallenberg;57392;Nordrhein-Westfalen;Weltklasse
548517;Schmalstede;24241;Schleswig-Holstein;Weltklasse
164785;Schmargendorf;14193;Berlin;Weltklasse
164785;Schmargendorf;14195;Berlin;Weltklasse
164785;Schmargendorf;14199;Berlin;Weltklasse
1433757;Schmatzin;17390;Mecklenburg-Vorpommern;Weltklasse
935736;Schmedeswurth;25724;Schleswig-Holstein;Weltklasse
1273259;Schmeheim;98530;Thüringen;Weltklasse
1184564;Schmelz;66839;Saarland;Weltklasse
962201;Schmidgaden;92546;Bayern;Weltklasse
1028563;Schmidmühlen;92287;Bayern;Weltklasse
1244292;Schmidthachenbach;55758;Rheinland-Pfalz;Weltklasse
396001;Schmiechen;86511;Bayern;Weltklasse
1273293;Schmiedefeld;98739;Thüringen;Weltklasse
165446;Schmiedefeld am Rennsteig;98711;Thüringen;Weltklasse
2856467;Schmiedehausen;99518;Thüringen;Weltklasse
2179216;Schmieritz;07819;Thüringen;Weltklasse
1471098;Schmilau;23883;Schleswig-Holstein;Weltklasse
1471098;Schmilau;23909;Schleswig-Holstein;Weltklasse
1471098;Schmilau;23911;Schleswig-Holstein;Weltklasse
1244324;Schmißberg;55765;Rheinland-Pfalz;Weltklasse
1250992;Schmitshausen;66484;Rheinland-Pfalz;Weltklasse
1250992;Schmitshausen;66917;Rheinland-Pfalz;Weltklasse
1269812;Schmitt;56825;Rheinland-Pfalz;Weltklasse
418358;Schmitten;61389;Hessen;Weltklasse
1244064;Schmittweiler;67829;Rheinland-Pfalz;Weltklasse
151950;Schmöckwitz;12527;Berlin;Weltklasse
1328962;Schmogrow-Fehrow;03096;Brandenburg;Weltklasse
2527958;Schmölln;04626;Thüringen;Weltklasse
1307609;Schmölln-Putzkau;01877;Sachsen;Weltklasse
2179217;Schmorda;07389;Thüringen;Weltklasse
1071016;Schnabelwaid;91289;Bayern;Weltklasse
1821834;Schnackenburg;29493;Niedersachsen;Weltklasse
941616;Schnaitsee;83530;Bayern;Weltklasse
365117;Schnaittach;91220;Bayern;Weltklasse
1028551;Schnaittenbach;92253;Bayern;Weltklasse
1469082;Schnakenbek;21481;Schleswig-Holstein;Weltklasse
1149245;Schnarup-Thumby;24891;Schleswig-Holstein;Weltklasse
2404548;Schnaudertal;06712;Sachsen-Anhalt;Weltklasse
1253765;Schneckenhausen;67699;Rheinland-Pfalz;Weltklasse
1021749;Schneckenlohe;96277;Bayern;Weltklasse
393498;Schneeberg;63936;Bayern;Weltklasse
419000;Schneeberg;08289;Sachsen;Weltklasse
1821917;Schnega;29465;Niedersachsen;Weltklasse
941796;Schneizlreuth;83458;Bayern;Weltklasse
534089;Schnelldorf;91625;Bayern;Weltklasse
1244115;Schneppenbach;55608;Rheinland-Pfalz;Weltklasse
357061;Schneverdingen;29640;Niedersachsen;Weltklasse
1241476;Schnorbach;55497;Rheinland-Pfalz;Weltklasse
2800660;Schnürpflingen;89194;Baden-Württemberg;Weltklasse
1260246;Schoden;54441;Rheinland-Pfalz;Weltklasse
215983;Schöffengrund;35641;Hessen;Weltklasse
958961;Schöfweg;94572;Bayern;Weltklasse
1461195;Scholen;27251;Niedersachsen;Weltklasse
336536;Schollbrunn;97852;Bayern;Weltklasse
336536;Schollbrunn;97907;Bayern;Weltklasse
1284769;Schollene;14715;Sachsen-Anhalt;Weltklasse
533993;Schöllkrippen;63825;Bayern;Weltklasse
959812;Schöllnach;94508;Bayern;Weltklasse
309944;Schömberg;75328;Baden-Württemberg;Weltklasse
2781604;Schömberg;72355;Baden-Württemberg;Weltklasse
1260245;Schömerich;54314;Rheinland-Pfalz;Weltklasse
1240838;Schonach im Schwarzwald;78136;Baden-Württemberg;Weltklasse
856209;Schönaich;71101;Baden-Württemberg;Weltklasse
454182;Schönau;69250;Baden-Württemberg;Weltklasse
957066;Schönau;84337;Bayern;Weltklasse
387354;Schönau a.d.Brend;97659;Bayern;Weltklasse
941800;Schönau a. Königssee;83471;Bayern;Weltklasse
418649;Schönau-Berzdorf auf dem Eigen;02899;Sachsen;Weltklasse
1244186;Schönau im Schwarzwald;79677;Baden-Württemberg;Weltklasse
1251114;Schönau (Pfalz);66996;Rheinland-Pfalz;Weltklasse
1085811;Schönbach;54552;Rheinland-Pfalz;Weltklasse
1311098;Schönbach;02708;Sachsen;Weltklasse
1419911;Schönbeck;17349;Mecklenburg-Vorpommern;Weltklasse
553521;Schönbek;24582;Schleswig-Holstein;Weltklasse
413533;Schönberg;08393;Sachsen;Weltklasse
940871;Schönberg;84573;Bayern;Weltklasse
958960;Schönberg;94513;Bayern;Weltklasse
1258420;Schönberg;54426;Rheinland-Pfalz;Weltklasse
1464771;Schönberg;22929;Schleswig-Holstein;Weltklasse
1477860;Schönberg;23923;Mecklenburg-Vorpommern;Weltklasse
176736;Schönberg (Holstein);24217;Schleswig-Holstein;Weltklasse
539702;Schönborn;56370;Rheinland-Pfalz;Weltklasse
1241631;Schönborn;55469;Rheinland-Pfalz;Weltklasse
1253978;Schönborn;67808;Rheinland-Pfalz;Weltklasse
1322953;Schönborn;03253;Brandenburg;Weltklasse
453364;Schönbrunn;69436;Baden-Württemberg;Weltklasse
1077553;Schönbrunn i.Steigerwald;96185;Bayern;Weltklasse
2403987;Schönburg;06618;Sachsen-Anhalt;Weltklasse
1256957;Schöndorf;54316;Rheinland-Pfalz;Weltklasse
2179218;Schöndorf;07924;Thüringen;Weltklasse
933875;Schondorf am Ammersee;86938;Bayern;Weltklasse
384303;Schondra;97795;Bayern;Weltklasse
65420;Schönebeck (Elbe);39217;Sachsen-Anhalt;Weltklasse
65420;Schönebeck (Elbe);39218;Sachsen-Anhalt;Weltklasse
55751;Schöneberg;10777;Berlin;Weltklasse
55751;Schöneberg;10779;Berlin;Weltklasse
55751;Schöneberg;10781;Berlin;Weltklasse
55751;Schöneberg;10783;Berlin;Weltklasse
55751;Schöneberg;10785;Berlin;Weltklasse
55751;Schöneberg;10787;Berlin;Weltklasse
55751;Schöneberg;10789;Berlin;Weltklasse
55751;Schöneberg;10823;Berlin;Weltklasse
55751;Schöneberg;10825;Berlin;Weltklasse
55751;Schöneberg;10827;Berlin;Weltklasse
55751;Schöneberg;10829;Berlin;Weltklasse
55751;Schöneberg;10965;Berlin;Weltklasse
55751;Schöneberg;12101;Berlin;Weltklasse
55751;Schöneberg;12103;Berlin;Weltklasse
55751;Schöneberg;12105;Berlin;Weltklasse
55751;Schöneberg;12157;Berlin;Weltklasse
55751;Schöneberg;12159;Berlin;Weltklasse
416450;Schöneberg;57638;Rheinland-Pfalz;Weltklasse
1243991;Schöneberg;55444;Rheinland-Pfalz;Weltklasse
1334082;Schöneberg;16278;Brandenburg;Weltklasse
443863;Schöneck;08261;Sachsen;Weltklasse
535890;Schöneck;61137;Hessen;Weltklasse
1108040;Schönecken;54614;Rheinland-Pfalz;Weltklasse
